id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,image_path,image_exists,log_price,spatial_bin
3278600900,20141231T000000,443000,3,2.5,1780,2778,2.0,0,0,3,8,1530,250,2007,0,98126,47.5487,-122.372,1380,1998,/Users/khushirawat/Desktop/CDC/data/images/158.png,True,13.001327306361068,2377_-6119
1786630160,20140711T000000,344200,4,2.5,2490,5812,2.0,0,0,3,8,2490,0,2000,0,98042,47.3875,-122.155,2690,6012,/Users/khushirawat/Desktop/CDC/data/images/160.png,True,12.74898106804298,2369_-6108
8594400370,20150205T000000,299900,3,2.25,1560,35026,1.0,0,0,3,7,1290,270,1985,0,98092,47.3023,-122.069,1660,35160,/Users/khushirawat/Desktop/CDC/data/images/161.png,True,12.611207699176356,2365_-6103
5379804537,20140826T000000,270000,3,2.25,1760,8287,1.0,0,0,3,7,1160,600,1986,0,98188,47.4501,-122.274,1290,9587,/Users/khushirawat/Desktop/CDC/data/images/163.png,True,12.506180941677357,2373_-6114
822039111,20150327T000000,645000,3,2.5,2120,196995,1.0,0,1,3,9,2120,0,1997,0,98070,47.4089,-122.459,1304,92423,/Users/khushirawat/Desktop/CDC/data/images/165.png,True,13.377007146164305,2370_-6123
1786830060,20140707T000000,685000,3,3.25,2030,11070,2.0,0,0,4,8,2030,0,1980,0,98052,47.6478,-122.117,2450,11070,/Users/khushirawat/Desktop/CDC/data/images/166.png,True,13.437175577097312,2382_-6106
9290850060,20141022T000000,910000,4,2.5,3170,32430,2.5,0,0,3,10,3170,0,1989,0,98053,47.6903,-122.056,3360,35610,/Users/khushirawat/Desktop/CDC/data/images/167.png,True,13.721200977393528,2385_-6103
395300330,20141211T000000,354000,3,1.0,1130,11250,1.0,0,0,3,7,1130,0,1965,0,98034,47.7254,-122.227,1410,11250,/Users/khushirawat/Desktop/CDC/data/images/168.png,True,12.777055016970678,2386_-6111
2472930270,20140905T000000,485000,3,2.5,3110,9015,2.0,0,0,3,9,3110,0,1990,0,98058,47.4369,-122.147,2650,8960,/Users/khushirawat/Desktop/CDC/data/images/169.png,True,13.091906231773164,2372_-6107
1818800144,20140502T000000,750000,3,2.5,2390,6550,1.0,0,2,4,8,1440,950,1955,0,98116,47.5714,-122.408,2010,6550,/Users/khushirawat/Desktop/CDC/data/images/171.png,True,13.527829818844937,2379_-6120
1646500785,20141215T000000,499000,2,1.0,1450,3090,2.0,0,0,3,7,1450,0,1919,1987,98103,47.6853,-122.356,1450,4635,/Users/khushirawat/Desktop/CDC/data/images/172.png,True,13.120363378739663,2384_-6118
1231000640,20140911T000000,290000,2,1.0,960,4000,1.0,0,0,3,6,960,0,1918,0,98118,47.5554,-122.267,1210,4000,/Users/khushirawat/Desktop/CDC/data/images/173.png,True,12.577639650232573,2378_-6113
789000550,20150413T000000,415000,3,1.75,1480,2200,2.0,0,0,3,7,1480,0,1995,0,98103,47.6969,-122.35,1360,2190,/Users/khushirawat/Desktop/CDC/data/images/174.png,True,12.936036208848487,2385_-6118
7625703007,20141014T000000,271115,2,1.5,830,1325,2.0,0,0,3,7,830,0,2005,0,98136,47.5472,-122.384,1310,1485,/Users/khushirawat/Desktop/CDC/data/images/175.png,True,12.510302052557462,2377_-6119
5583200810,20150402T000000,662700,2,1.5,2440,6900,2.0,0,0,3,7,1590,850,1910,0,98118,47.5568,-122.271,1770,6900,/Users/khushirawat/Desktop/CDC/data/images/176.png,True,13.4040791870536,2378_-6114
192300020,20140521T000000,525000,3,2.75,2100,10362,2.0,0,0,3,9,1510,590,1998,0,98045,47.4347,-121.417,2240,11842,/Users/khushirawat/Desktop/CDC/data/images/177.png,True,13.171155446333852,2372_-6071
3332000715,20140701T000000,433000,4,1.5,1550,5053,1.0,0,0,4,7,1180,370,1963,0,98118,47.5499,-122.274,1450,5639,/Users/khushirawat/Desktop/CDC/data/images/178.png,True,12.978495316450783,2377_-6114
5742600090,20150425T000000,490000,3,1.0,960,5750,1.0,0,0,3,7,960,0,1951,0,98116,47.5689,-122.393,1520,5750,/Users/khushirawat/Desktop/CDC/data/images/179.png,True,13.102162710901053,2378_-6120
623049047,20141023T000000,310000,3,2.0,2610,12180,1.0,0,0,3,7,1670,940,1918,0,98146,47.5063,-122.346,1520,12180,/Users/khushirawat/Desktop/CDC/data/images/180.png,True,12.644330802262578,2375_-6117
9557300570,20150327T000000,554500,3,2.25,1880,6565,1.0,0,0,4,8,1420,460,1972,0,98008,47.6396,-122.113,2060,7280,/Users/khushirawat/Desktop/CDC/data/images/181.png,True,13.225823889197443,2382_-6106
7853321180,20141222T000000,465000,5,2.5,2550,6405,2.0,0,0,3,7,2550,0,2008,0,98065,47.5191,-121.869,2190,5900,/Users/khushirawat/Desktop/CDC/data/images/182.png,True,13.049794835104816,2376_-6093
7227500450,20140909T000000,222900,2,1.0,860,5800,1.0,0,0,5,5,860,0,1942,0,98056,47.4979,-122.183,900,6000,/Users/khushirawat/Desktop/CDC/data/images/184.png,True,12.31448300568063,2375_-6109
5637200450,20141017T000000,257000,5,2.75,2930,10148,2.0,0,0,3,9,2930,0,2002,0,98059,47.4887,-122.145,2930,8425,/Users/khushirawat/Desktop/CDC/data/images/185.png,True,12.456835254920371,2374_-6107
6371000100,20141120T000000,479000,2,2.25,1330,1380,2.0,0,0,3,8,1060,270,2005,0,98116,47.577,-122.41,1580,4802,/Users/khushirawat/Desktop/CDC/data/images/186.png,True,13.079457964073546,2379_-6120
952005000,20140815T000000,545000,3,1.75,1700,5750,1.5,0,2,5,7,1450,250,1925,0,98126,47.5643,-122.38,1700,5750,/Users/khushirawat/Desktop/CDC/data/images/187.png,True,13.208542908506082,2378_-6119
1924059248,20140602T000000,870000,4,3.0,4500,21780,2.0,0,2,3,9,3040,1460,1980,0,98040,47.5581,-122.213,3540,20473,/Users/khushirawat/Desktop/CDC/data/images/188.png,True,13.676249640055394,2378_-6111
7855000325,20150220T000000,1050000,4,3.0,3080,10757,2.0,0,3,5,8,3080,0,1961,0,98006,47.5671,-122.159,2810,10757,/Users/khushirawat/Desktop/CDC/data/images/189.png,True,13.864301674514206,2378_-6108
194000145,20150312T000000,745000,4,2.75,2410,5650,1.5,0,0,5,8,2070,340,1909,0,98116,47.5651,-122.391,1960,5650,/Users/khushirawat/Desktop/CDC/data/images/190.png,True,13.521140839642674,2378_-6120
5135000160,20140612T000000,670000,3,2.5,2050,6420,1.0,0,3,3,8,1730,320,1956,0,98116,47.5708,-122.405,2370,7620,/Users/khushirawat/Desktop/CDC/data/images/191.png,True,13.415034483903348,2379_-6120
4104500181,20140812T000000,1648000,4,3.5,4610,12500,2.0,0,2,3,11,4610,0,2003,0,98033,47.6508,-122.203,2340,11538,/Users/khushirawat/Desktop/CDC/data/images/193.png,True,14.315073596247487,2383_-6110
4188000240,20141211T000000,725000,3,2.5,2620,28703,1.0,0,0,3,10,2620,0,1985,0,98052,47.7238,-122.114,2950,30290,/Users/khushirawat/Desktop/CDC/data/images/194.png,True,13.493928313146206,2386_-6106
2896000710,20141022T000000,560000,4,2.5,2520,11240,1.0,0,0,3,8,1440,1080,1977,0,98052,47.6748,-122.144,2360,10345,/Users/khushirawat/Desktop/CDC/data/images/195.png,True,13.235693848424024,2384_-6107
4039700090,20140923T000000,643403,3,2.5,2350,9648,1.0,0,0,4,9,2350,0,1966,0,98008,47.6156,-122.108,2320,10512,/Users/khushirawat/Desktop/CDC/data/images/196.png,True,13.374528110740073,2381_-6105
5253300397,20150409T000000,415000,3,1.5,1510,16800,1.0,0,0,5,8,1510,0,1956,0,98133,47.751,-122.338,1560,7276,/Users/khushirawat/Desktop/CDC/data/images/197.png,True,12.936036208848487,2388_-6117
3874400380,20150316T000000,445000,3,2.5,1740,22089,1.0,0,0,4,8,1130,610,1977,0,98070,47.3948,-122.435,2000,24925,/Users/khushirawat/Desktop/CDC/data/images/198.png,True,13.005831808336863,2370_-6122
6430500010,20140620T000000,547000,5,2.5,2200,4080,1.5,0,0,5,7,1420,780,1916,0,98103,47.6872,-122.35,1300,4080,/Users/khushirawat/Desktop/CDC/data/images/201.png,True,13.212205909556012,2384_-6118
5113400168,20150116T000000,620000,3,1.75,2140,5808,1.0,0,1,3,7,1070,1070,1947,0,98119,47.6435,-122.373,1930,5808,/Users/khushirawat/Desktop/CDC/data/images/202.png,True,13.3374763699232,2382_-6119
192450200,20140821T000000,319900,3,1.5,1140,20383,1.0,0,0,3,7,840,300,1985,0,98045,47.4755,-121.758,1200,15625,/Users/khushirawat/Desktop/CDC/data/images/203.png,True,12.675766851909591,2374_-6088
1245000685,20140625T000000,1065000,5,3.25,3370,7947,2.0,0,0,3,10,3370,0,2001,0,98033,47.6906,-122.202,2040,7900,/Users/khushirawat/Desktop/CDC/data/images/204.png,True,13.878486296092358,2385_-6110
4055700920,20141007T000000,750000,2,2.0,2180,21392,2.0,0,0,3,8,2180,0,1934,1979,98034,47.7162,-122.246,2890,22000,/Users/khushirawat/Desktop/CDC/data/images/205.png,True,13.527829818844937,2386_-6112
5589300205,20140805T000000,274000,5,1.0,1680,9383,1.0,0,0,3,7,1400,280,1929,0,98155,47.7523,-122.311,1680,9458,/Users/khushirawat/Desktop/CDC/data/images/206.png,True,12.520887034998584,2388_-6116
1015000050,20150106T000000,652600,4,2.5,2220,5900,2.0,0,0,3,8,2220,0,2014,0,98117,47.6956,-122.36,1620,5900,/Users/khushirawat/Desktop/CDC/data/images/207.png,True,13.388721195472392,2385_-6118
6146600420,20150224T000000,229950,3,0.75,1030,12700,1.0,0,0,4,5,1030,0,1944,0,98032,47.3877,-122.236,1140,6955,/Users/khushirawat/Desktop/CDC/data/images/208.png,True,12.345621521730086,2369_-6112
2755200040,20140712T000000,492000,2,1.0,1290,6272,1.0,0,0,4,6,890,400,1922,0,98115,47.6777,-122.305,1260,5376,/Users/khushirawat/Desktop/CDC/data/images/209.png,True,13.106236027992704,2384_-6115
3622059157,20141009T000000,205000,4,1.75,1850,65340,1.5,0,0,4,7,1850,0,1972,0,98042,47.3468,-122.11,1750,40946,/Users/khushirawat/Desktop/CDC/data/images/210.png,True,12.230770136157428,2367_-6106
2767900355,20140627T000000,523460,5,1.75,1890,5000,1.5,0,0,3,7,1090,800,1906,0,98107,47.6711,-122.372,1610,5000,/Users/khushirawat/Desktop/CDC/data/images/212.png,True,13.168217807950237,2384_-6119
303800020,20150513T000000,425000,3,2.75,3370,13929,2.0,0,0,3,9,2650,720,1986,0,98092,47.3411,-122.197,2150,14048,/Users/khushirawat/Desktop/CDC/data/images/213.png,True,12.959846800844963,2367_-6110
1796360990,20140701T000000,205000,3,1.75,1170,8239,1.0,0,0,3,7,1170,0,1981,0,98042,47.3679,-122.088,1180,7866,/Users/khushirawat/Desktop/CDC/data/images/214.png,True,12.230770136157428,2368_-6104
2721600010,20150107T000000,988000,3,1.75,2190,3800,1.5,0,2,4,8,2190,0,1923,0,98109,47.643,-122.355,2190,3880,/Users/khushirawat/Desktop/CDC/data/images/215.png,True,13.803438988875241,2382_-6118
7625703354,20140730T000000,384000,3,2.25,1430,800,2.0,0,0,3,8,1140,290,2011,0,98136,47.5477,-122.388,1430,1387,/Users/khushirawat/Desktop/CDC/data/images/216.png,True,12.85840043573314,2377_-6119
9268851680,20140516T000000,611000,3,2.5,2134,1984,2.5,0,0,3,8,2134,0,2008,0,98027,47.5402,-122.027,2170,1984,/Users/khushirawat/Desktop/CDC/data/images/217.png,True,13.322853874813605,2377_-6101
3740000010,20141009T000000,575000,3,1.75,1720,5956,2.0,0,0,3,8,1720,0,1981,0,98033,47.6875,-122.202,1620,9324,/Users/khushirawat/Desktop/CDC/data/images/218.png,True,13.26212705890841,2384_-6110
4058801575,20141217T000000,415000,4,1.75,2230,9625,1.0,0,4,3,8,1180,1050,1955,0,98178,47.508,-122.244,2300,8211,/Users/khushirawat/Desktop/CDC/data/images/219.png,True,12.936036208848487,2375_-6112
9492500090,20140527T000000,754950,3,2.5,2610,7256,2.0,0,0,3,9,2610,0,2014,0,98033,47.695,-122.18,2610,7206,/Users/khushirawat/Desktop/CDC/data/images/221.png,True,13.534408125462772,2385_-6109
7436500060,20141020T000000,562000,4,2.25,2170,7007,1.0,0,0,3,8,1540,630,1974,0,98033,47.672,-122.169,2040,7700,/Users/khushirawat/Desktop/CDC/data/images/222.png,True,13.239258908233676,2384_-6108
6666860170,20140827T000000,365000,3,2.5,2200,9696,2.0,0,0,3,8,2200,0,1987,0,98031,47.4197,-122.205,2200,9915,/Users/khushirawat/Desktop/CDC/data/images/223.png,True,12.807655372286902,2371_-6110
7841300505,20141027T000000,430000,4,3.75,2452,4800,2.0,0,0,3,7,2452,0,1936,1994,98055,47.4744,-122.213,1180,4800,/Users/khushirawat/Desktop/CDC/data/images/224.png,True,12.971542813248437,2374_-6111
9169600209,20140820T000000,746300,3,1.75,2060,5721,1.0,0,2,3,9,1140,920,1964,0,98136,47.5268,-122.388,2060,8124,/Users/khushirawat/Desktop/CDC/data/images/225.png,True,13.522884283062304,2376_-6119
125059178,20140722T000000,510000,6,4.5,3300,7480,2.0,0,0,3,8,3300,0,1980,0,98052,47.6796,-122.104,2470,7561,/Users/khushirawat/Desktop/CDC/data/images/226.png,True,13.1421679654829,2384_-6105
6096500105,20150430T000000,1545000,4,2.25,2640,3000,2.0,0,0,3,7,2080,560,1908,0,98109,47.6313,-122.344,1910,3000,/Users/khushirawat/Desktop/CDC/data/images/227.png,True,14.250535115562965,2382_-6117
2770604103,20140731T000000,450000,3,2.5,1530,762,2.0,0,0,3,8,1050,480,2007,0,98119,47.642,-122.374,1610,1482,/Users/khushirawat/Desktop/CDC/data/images/228.png,True,13.017005083966255,2382_-6119
1138000830,20140909T000000,310000,3,1.0,1990,7173,1.0,0,0,3,7,1990,0,1972,0,98034,47.7116,-122.213,1320,7245,/Users/khushirawat/Desktop/CDC/data/images/229.png,True,12.644330802262578,2386_-6111
8807300570,20141229T000000,399950,3,1.0,1040,9600,1.0,0,0,3,7,1040,0,1978,0,98053,47.6738,-122.063,1370,10889,/Users/khushirawat/Desktop/CDC/data/images/230.png,True,12.899097318586382,2384_-6103
5430300171,20150129T000000,615500,3,1.5,1810,5080,1.0,0,0,3,7,1030,780,1958,0,98115,47.6819,-122.287,1780,7620,/Users/khushirawat/Desktop/CDC/data/images/233.png,True,13.330191849300695,2384_-6114
5422560470,20141203T000000,440000,3,2.0,1650,6408,2.0,0,0,4,8,1650,0,1977,0,98052,47.6638,-122.128,1750,6402,/Users/khushirawat/Desktop/CDC/data/images/234.png,True,12.994532278619134,2383_-6106
3226059071,20140819T000000,426000,3,1.0,1130,9147,1.0,0,0,5,7,1130,0,1952,0,98033,47.7006,-122.197,1930,9906,/Users/khushirawat/Desktop/CDC/data/images/235.png,True,12.962196972666593,2385_-6110
1873100050,20150401T000000,733000,5,2.75,2880,4425,2.0,0,0,3,8,2880,0,2005,0,98052,47.7048,-122.109,2940,6581,/Users/khushirawat/Desktop/CDC/data/images/236.png,True,13.504902345124338,2385_-6105
3835500005,20140528T000000,1100000,2,1.75,2050,11900,1.0,0,0,4,8,2050,0,1950,0,98004,47.6209,-122.219,2980,11900,/Users/khushirawat/Desktop/CDC/data/images/237.png,True,13.910821646859095,2381_-6111
4423100095,20140523T000000,670500,4,2.0,1590,6750,1.0,0,0,3,7,1590,0,1951,0,98102,47.6406,-122.317,2370,4500,/Users/khushirawat/Desktop/CDC/data/images/239.png,True,13.415780473127068,2382_-6116
1753500100,20140709T000000,309000,3,2.25,1980,8755,1.0,0,0,4,7,1300,680,1963,0,98198,47.3922,-122.321,2030,8671,/Users/khushirawat/Desktop/CDC/data/images/240.png,True,12.6410997921206,2370_-6116
1158700100,20140811T000000,575000,2,1.75,2770,19700,2.0,0,0,3,8,1780,990,1983,0,98177,47.7581,-122.365,2360,9700,/Users/khushirawat/Desktop/CDC/data/images/241.png,True,13.26212705890841,2388_-6118
1760650750,20141006T000000,320000,4,2.5,2300,3825,2.0,0,0,3,7,2300,0,2012,0,98042,47.3594,-122.082,2110,3825,/Users/khushirawat/Desktop/CDC/data/images/242.png,True,12.676079399771027,2368_-6104
5379806185,20150306T000000,185850,3,1.5,1630,11662,1.0,0,0,3,7,1630,0,1943,1963,98188,47.4455,-122.278,1700,11662,/Users/khushirawat/Desktop/CDC/data/images/243.png,True,12.13270055639427,2372_-6114
8658301535,20140721T000000,240000,3,1.0,1090,10000,1.0,0,0,3,6,1090,0,1961,0,98014,47.6503,-121.911,1040,7500,/Users/khushirawat/Desktop/CDC/data/images/244.png,True,12.388398368982115,2383_-6096
4397000020,20150324T000000,409000,3,2.5,2740,9168,2.0,0,0,3,9,2740,0,1991,0,98042,47.3835,-122.148,2690,10554,/Users/khushirawat/Desktop/CDC/data/images/245.png,True,12.921472880009725,2369_-6107
2009000830,20140708T000000,455000,4,3.5,3440,6000,2.0,0,0,4,8,3440,0,2002,0,98198,47.4077,-122.331,1660,7800,/Users/khushirawat/Desktop/CDC/data/images/246.png,True,13.02805489573287,2370_-6117
1922069071,20150424T000000,411000,4,1.75,2250,292288,1.0,0,0,4,7,2250,0,1963,0,98042,47.3787,-122.091,1550,23798,/Users/khushirawat/Desktop/CDC/data/images/248.png,True,12.926350926565435,2369_-6105
7883600700,20150122T000000,157500,2,1.0,670,4500,1.0,0,0,3,5,670,0,1905,0,98108,47.5271,-122.326,1210,4500,/Users/khushirawat/Desktop/CDC/data/images/249.png,True,11.967187086434018,2376_-6116
982850010,20140530T000000,365250,3,2.25,1490,4522,2.0,0,0,3,7,1490,0,2009,0,98028,47.7611,-122.233,1580,4667,/Users/khushirawat/Desktop/CDC/data/images/250.png,True,12.808340067459985,2388_-6112
6204420070,20150501T000000,452000,4,1.75,1570,8268,1.0,0,0,3,7,1570,0,1979,0,98011,47.7373,-122.197,1870,8190,/Users/khushirawat/Desktop/CDC/data/images/251.png,True,13.021439671201302,2387_-6110
2525049259,20140812T000000,2187730,4,4.5,4240,13162,2.0,0,0,3,10,4240,0,2004,0,98039,47.6193,-122.229,3010,12163,/Users/khushirawat/Desktop/CDC/data/images/252.png,True,14.598375491638619,2381_-6111
200510060,20141231T000000,605000,3,2.5,2570,9487,2.0,0,3,3,9,2570,0,1989,0,98011,47.7408,-122.216,2490,9898,/Users/khushirawat/Desktop/CDC/data/images/253.png,True,13.312985389904174,2387_-6111
2391602650,20150410T000000,522000,3,1.0,1230,4600,1.5,0,0,3,7,1230,0,1929,0,98116,47.5616,-122.392,1230,4600,/Users/khushirawat/Desktop/CDC/data/images/254.png,True,13.165424782571753,2378_-6120
5680001095,20150428T000000,470000,5,1.75,2740,9600,1.0,0,0,4,7,1370,1370,1945,0,98144,47.5738,-122.315,1990,4800,/Users/khushirawat/Desktop/CDC/data/images/255.png,True,13.060490101343552,2379_-6116
1723049270,20150107T000000,340500,3,2.0,2270,28025,1.0,0,0,4,7,1920,350,1947,0,98168,47.4857,-122.318,1770,14833,/Users/khushirawat/Desktop/CDC/data/images/256.png,True,12.738173341424954,2374_-6116
476000331,20141202T000000,505500,3,2.5,1300,1187,3.0,0,0,3,8,1300,0,2005,0,98107,47.6704,-122.391,1320,1194,/Users/khushirawat/Desktop/CDC/data/images/257.png,True,13.133305295680074,2384_-6120
5379804470,20140617T000000,170000,4,1.0,1920,13787,1.0,0,0,4,7,1220,700,1966,0,98188,47.4502,-122.277,1490,11200,/Users/khushirawat/Desktop/CDC/data/images/258.png,True,12.04355959836804,2373_-6114
7203601405,20150414T000000,217000,2,1.0,730,2400,1.0,0,1,3,4,730,0,1934,0,98198,47.35,-122.322,1220,4382,/Users/khushirawat/Desktop/CDC/data/images/259.png,True,12.28765724080691,2368_-6116
9485760050,20140826T000000,297950,3,2.0,1390,5127,1.0,0,0,3,8,1390,0,1990,0,98055,47.4504,-122.206,1960,5019,/Users/khushirawat/Desktop/CDC/data/images/260.png,True,12.604684322437324,2373_-6110
3278611600,20140714T000000,379900,3,2.5,1800,2791,2.0,0,0,3,8,1800,0,2011,0,98126,47.5442,-122.371,1580,2617,/Users/khushirawat/Desktop/CDC/data/images/261.png,True,12.847665971443902,2377_-6119
3904930240,20140922T000000,485000,3,2.5,1880,5502,2.0,0,0,3,8,1880,0,1988,0,98029,47.5737,-122.018,2040,5411,/Users/khushirawat/Desktop/CDC/data/images/262.png,True,13.091906231773164,2379_-6101
797000256,20150407T000000,339950,3,1.75,1330,12092,1.0,0,0,4,6,720,610,1981,0,98168,47.5102,-122.324,1770,11770,/Users/khushirawat/Desktop/CDC/data/images/263.png,True,12.736556768559339,2376_-6116
7298040310,20140523T000000,556000,5,2.5,3840,16905,2.0,0,0,3,11,3840,0,1991,0,98023,47.2996,-122.342,3270,12133,/Users/khushirawat/Desktop/CDC/data/images/264.png,True,13.228525371792253,2365_-6117
865100055,20140612T000000,900000,4,2.25,2460,44431,1.0,0,0,4,9,2460,0,1957,0,98007,47.6042,-122.147,2830,44431,/Users/khushirawat/Desktop/CDC/data/images/265.png,True,13.710151153416941,2380_-6107
5726500130,20150407T000000,518000,4,1.75,2560,15000,1.0,0,0,3,7,1880,680,1974,0,98075,47.5952,-122.053,2210,15150,/Users/khushirawat/Desktop/CDC/data/images/266.png,True,13.157732451741687,2380_-6103
3699100130,20141002T000000,495000,2,1.0,1670,14695,1.5,0,0,5,7,1670,0,1930,0,98033,47.7001,-122.2,1800,11355,/Users/khushirawat/Desktop/CDC/data/images/268.png,True,13.112315061750808,2385_-6110
7215420590,20150504T000000,530000,4,2.5,2940,35996,2.0,0,0,3,9,2940,0,1995,0,98042,47.3401,-122.067,2890,35089,/Users/khushirawat/Desktop/CDC/data/images/269.png,True,13.180634172318978,2367_-6103
1257201130,20141001T000000,1015000,4,2.5,2700,4590,2.0,0,0,3,8,2700,0,2002,0,98103,47.6734,-122.329,2080,3570,/Users/khushirawat/Desktop/CDC/data/images/270.png,True,13.830400155679214,2384_-6116
740500040,20141001T000000,265000,4,1.0,1860,8505,1.0,0,0,4,7,1860,0,1955,0,98055,47.4406,-122.194,1560,8505,/Users/khushirawat/Desktop/CDC/data/images/271.png,True,12.487488878546145,2372_-6110
9578501030,20140729T000000,432500,4,2.5,3172,5033,2.0,0,0,3,8,3172,0,2014,0,98023,47.2961,-122.348,2704,5232,/Users/khushirawat/Desktop/CDC/data/images/272.png,True,12.977339917490127,2365_-6117
3211000040,20141204T000000,255000,3,1.5,1020,11410,1.0,0,0,3,7,1020,0,1959,0,98059,47.4811,-122.162,1290,8400,/Users/khushirawat/Desktop/CDC/data/images/273.png,True,12.449022745701502,2374_-6108
844000425,20141223T000000,199999,3,1.0,960,10815,1.0,0,0,5,5,960,0,1900,0,98010,47.3091,-122.006,1330,10815,/Users/khushirawat/Desktop/CDC/data/images/275.png,True,12.206072645530174,2365_-6100
4221250120,20140827T000000,565000,4,2.5,2280,4602,2.0,0,0,3,8,2280,0,2003,0,98075,47.5895,-122.019,2280,4193,/Users/khushirawat/Desktop/CDC/data/images/276.png,True,13.244582780038517,2379_-6101
7635800313,20140718T000000,300000,4,1.5,1460,8760,1.0,0,0,3,7,1460,0,1958,0,98166,47.4698,-122.36,1610,9375,/Users/khushirawat/Desktop/CDC/data/images/277.png,True,12.611541086966115,2373_-6118
8651710430,20140606T000000,465000,4,2.25,2070,7500,2.0,0,0,4,7,2070,0,1977,0,98034,47.727,-122.217,2080,7700,/Users/khushirawat/Desktop/CDC/data/images/278.png,True,13.049794835104816,2386_-6111
269000240,20141030T000000,1050000,5,2.25,2960,7680,1.0,0,2,5,8,1550,1410,1958,0,98199,47.6456,-122.389,2860,7680,/Users/khushirawat/Desktop/CDC/data/images/281.png,True,13.864301674514206,2382_-6119
